,Title,Year,Genre,Awards,Metascore,BoxOffice
2979,Pride,2014,"Biography, Comedy, Drama, History, Romance",Nominated for 1 Golden Globe. Another 9 wins & 17 nominations.,79.0,$0
2978,And So It Goes,2014,"Comedy, Drama, Romance",1 nomination.,38.0,"$10,482,672"
2986,Lords of London,2014,"Crime, Mystery, Thriller",none,0.0,$0
2976,Endless Love,2014,"Drama, Romance",1 win.,30.0,$0
2987,Ride Along,2014,"Action, Comedy, Crime",1 win & 7 nominations.,41.0,"$110,374,905"
2998,Dwegons and Leprechauns,2014,Animation,none,0.0,$0
2989,House at the End of the Drive,2014,"Horror, Thriller",none,0.0,$0
2990,The Amazing Spider-Man 2,2014,"Action, Adventure, Sci-Fi",3 wins & 29 nominations.,53.0,"$183,277,573"
2991,Jack Ryan: Shadow Recruit,2014,"Action, Drama, Thriller",2 nominations.,57.0,"$43,003,831"
2992,Wish I Was Here,2014,"Comedy, Drama",6 nominations.,43.0,$0
2993,The Skeleton Twins,2014,"Comedy, Drama, Romance",4 wins & 10 nominations.,74.0,$0
2994,The Sleepwalker,2014,Drama,2 nominations.,57.0,"$2,636"
2995,Song One,2014,"Drama, Music",1 nomination.,48.0,"$20,200"
2996,Hits,2014,"Comedy, Drama",none,45.0,"$15,156"
2997,"I, Frankenstein",2014,"Action, Fantasy, Horror, Sci-Fi, Thriller",1 nomination.,30.0,"$15,687,400"
2999,The Monuments Men,2014,"Comedy, Drama, History, War",3 wins & 3 nominations.,52.0,"$67,239,378"
2975,Aloft,2014,Drama,1 win & 1 nomination.,34.0,$0
2974,Winter's Tale,2014,"Drama, Fantasy, Mystery, Romance",2 nominations.,31.0,"$10,628,616"
2959,Butterfly Girl,2014,Documentary,1 nomination.,85.0,$0
2977,Mr. Peabody & Sherman,2014,"Animation, Adventure, Comedy, Family, Sci-Fi",2 wins & 16 nominations.,59.0,"$101,784,999"
3055,The Homesman,2014,"Drama, Western",5 wins & 14 nominations.,68.0,$0
3005,A Fine Step,2014,Drama,none,0.0,$0
3006,Devil's Due,2014,"Horror, Mystery, Thriller",3 nominations.,34.0,$0
3007,Transcendence,2014,"Drama, Mystery, Romance, Sci-Fi, Thriller",3 wins & 5 nominations.,42.0,"$23,014,504"
3008,Jersey Boys,2014,"Biography, Drama, Music, Musical",4 wins & 2 nominations.,54.0,$0
3009,Obvious Child,2014,"Comedy, Drama, Romance",10 wins & 29 nominations.,76.0,$0
3010,"Dude, Where's My Dog?!",2014,Family,none,0.0,$0
3011,How to Train Your Dragon 2,2014,"Animation, Action, Adventure, Comedy, Family, Fantasy",Nominated for 1 Oscar. Another 14 wins & 60 nominations.,76.0,"$147,065,544"
3012,Fugly,2014,"Drama, Thriller",2 nominations.,0.0,$0
3013,Earth to Echo,2014,"Adventure, Family, Sci-Fi",2 wins & 1 nomination.,53.0,$0
3014,The Past is a Grotesque Animal,2014,"Documentary, Biography, Music",none,0.0,$0
3015,8 Days,2014,"Drama, Thriller",none,0.0,$0
3016,United Passions,2014,"Drama, History, Sport",1 win.,1.0,$900
3003,The Lego Movie,2014,"Animation, Action, Adventure, Comedy, Family, Fantasy",Nominated for 1 Oscar. Another 73 wins & 61 nominations.,83.0,"$244,870,202"
3017,Z Storm,2014,"Action, Crime",none,0.0,$0
3019,Da Sweet Blood of Jesus,2014,"Comedy, Romance, Thriller",none,52.0,$0
3020,Give Me Shelter,2014,Documentary,none,0.0,$0
3021,Transformers: Age of Extinction,2014,"Action, Adventure, Sci-Fi",5 wins & 23 nominations.,32.0,"$206,755,538"
3022,Dawn of the Planet of the Apes,2014,"Action, Adventure, Drama, Sci-Fi",Nominated for 1 Oscar. Another 16 wins & 47 nominations.,79.0,"$183,278,877"
3023,An American in Hollywood,2014,Drama,none,0.0,$0
3025,They Came Together,2014,"Comedy, Romance",none,60.0,$0
3026,Ramanujan,2014,"Biography, Drama, History",3 nominations.,0.0,$0
3028,Sex Tape,2014,"Comedy, Romance",2 wins & 3 nominations.,36.0,"$34,279,302"
3029,The Purge: Anarchy,2014,"Action, Horror, Thriller",2 wins & 6 nominations.,50.0,$0
3030,Heaven Is for Real,2014,"Biography, Drama, Family",5 nominations.,47.0,$0
3002,Forbidden Kingdom,2014,"Adventure, Fantasy, Mystery, Thriller",1 win & 2 nominations.,0.0,$0
3031,Tammy,2014,"Comedy, Romance",1 win & 7 nominations.,39.0,"$51,033,986"
3032,Desert Dancer,2014,"Biography, Drama, Music",2 nominations.,49.0,$0
3024,Happy Christmas,2014,"Comedy, Drama",5 nominations.,70.0,"$28,853"
3034,Boyhood,2014,Drama,Won 1 Oscar. Another 171 wins & 209 nominations.,100.0,"$18,859,617"
3004,The Nut Job,2014,"Animation, Adventure, Comedy, Crime, Family",1 win & 5 nominations.,37.0,$0
3033,22 Jump Street,2014,"Action, Comedy, Crime",7 wins & 24 nominations.,71.0,"$154,295,930"
3035,Lucy,2014,"Action, Sci-Fi, Thriller",1 win & 11 nominations.,61.0,"$108,521,370"
3036,Maleficent,2014,"Action, Adventure, Family, Fantasy, Romance",Nominated for 1 Oscar. Another 10 wins & 42 nominations.,56.0,"$190,871,149"
3037,Doc Holliday's Revenge,2014,Western,none,0.0,$0
3039,Food Chains,2014,"Documentary, News",none,62.0,$0
3040,Swelter,2014,"Action, Crime, Drama, Thriller",none,0.0,$0
3041,Plastic,2014,"Action, Comedy, Crime, Drama",1 nomination.,32.0,"$154,441"
3042,Barbecue,2014,Comedy,none,0.0,$0
3043,Futuro Beach,2014,"Drama, Romance",8 wins & 11 nominations.,64.0,$0
3044,The Outrageous Sophie Tucker,2014,Documentary,none,59.0,$0
3045,A Haunted House 2,2014,"Comedy, Fantasy",none,17.0,"$13,710,572"
3046,Million Dollar Arm,2014,"Biography, Drama, Sport",1 win & 2 nominations.,56.0,$0
3038,Brick Mansions,2014,"Action, Crime",1 nomination.,40.0,$0
3048,Neighbors,2014,Comedy,6 wins & 11 nominations.,68.0,"$134,413,041"
3047,Grace of Monaco,2014,"Biography, Drama, Romance",Nominated for 2 Primetime Emmys. Another 1 win & 2 nominations.,21.0,"$640,122"
3058,The Other Woman,2014,"Comedy, Romance",3 wins & 5 nominations.,39.0,"$77,860,761"
3057,The Fault in Our Stars,2014,"Drama, Romance",21 wins & 14 nominations.,69.0,$0
3054,Dragon Nest: Warriors' Dawn,2014,"Animation, Adventure, Family, Fantasy",1 nomination.,0.0,$0
3053,Ask Me Anything,2014,Drama,1 win.,0.0,$0
3056,Blended,2014,"Comedy, Romance",1 win & 10 nominations.,31.0,$0
3051,Drive Hard,2014,"Action, Comedy, Crime",none,29.0,$0
2946,A Most Wanted Man,2014,"Crime, Drama, Thriller",2 wins & 5 nominations.,73.0,"$14,037,964"
3050,Edge of Tomorrow,2014,"Action, Sci-Fi",11 wins & 37 nominations.,71.0,"$77,121,429"
3049,X-Men: Days of Future Past,2014,"Action, Adventure, Sci-Fi, Thriller",Nominated for 1 Oscar. Another 15 wins & 47 nominations.,75.0,"$199,305,306"
3052,A Million Ways to Die in the West,2014,"Comedy, Western",6 nominations.,44.0,"$37,331,031"
3059,Animals,2014,Drama,12 wins & 4 nominations.,71.0,"$12,000"
3061,Sicario,2015,"Action, Crime, Drama, Mystery, Thriller",Nominated for 3 Oscars. Another 15 wins & 150 nominations.,82.0,$0
3062,Stonewall,2015,Drama,2 nominations.,30.0,$0
3069,Steve Jobs,2015,"Biography, Drama",Nominated for 2 Oscars. Another 28 wins & 109 nominations.,82.0,"$12,403,169"
3063,Hotel Transylvania 2,2015,"Animation, Comedy, Family, Fantasy, Horror",1 win & 10 nominations.,44.0,$0
3064,The Intern,2015,"Comedy, Drama",1 win & 7 nominations.,51.0,"$60,886,513"
3065,Pan,2015,"Adventure, Family, Fantasy",8 nominations.,36.0,"$35,914,825"
3066,Queen Crab,2015,"Action, Sci-Fi, Thriller",none,0.0,$0
3067,Captive,2015,"Action, Crime, Drama, Thriller",none,36.0,"$1,963,974"
3068,The Walk,2015,"Adventure, Biography, Drama, Thriller",3 wins & 17 nominations.,70.0,"$8,064,239"
3074,Shark Lake,2015,"Action, Adventure, Crime, Drama, Horror, Thriller",none,0.0,$0
3071,Burnt,2015,"Comedy, Drama",6 wins & 1 nomination.,42.0,$0
3072,Dutch Kills,2015,"Crime, Drama, Thriller",none,0.0,$0
3073,Circle,2015,"Drama, Mystery, Sci-Fi, Thriller",1 nomination.,0.0,$0
3075,Freeheld,2015,"Documentary, Biography, Drama, Romance",1 win & 10 nominations.,50.0,$0
3076,Navy Seals vs. Zombies,2015,"Action, Horror",none,0.0,$0
3077,Western Religion,2015,"Adventure, Drama, Fantasy, Thriller, Western",none,0.0,$0
3078,They Will Have to Kill Us First,2015,Documentary,2 wins & 1 nomination.,67.0,$0
3157,In the Heart of the Sea,2015,"Action, Adventure, Biography, Drama, History, Thriller",1 win & 5 nominations.,47.0,"$19,043,843"
3079,Secret in Their Eyes,2015,"Crime, Drama, Mystery, Thriller",1 win & 3 nominations.,45.0,$0
3080,The Martian,2015,"Adventure, Drama, Sci-Fi",Nominated for 7 Oscars. Another 37 wins & 185 nominations.,80.0,"$202,313,768"
3070,Regression,2015,"Crime, Horror, Mystery, Thriller",1 win & 2 nominations.,32.0,$0
3081,Forsaken,2015,"Action, Drama, Western",1 win & 9 nominations.,55.0,$0
3095,Zipper,2015,"Drama, Thriller",none,39.0,$0
3083,90 Minutes in Heaven,2015,Drama,none,28.0,$0
3086,The Man from U.N.C.L.E.,2015,"Action, Adventure, Comedy",7 wins & 5 nominations.,56.0,"$38,140,180"
3106,A Tale of Three Cities,2015,Drama,5 nominations.,0.0,$0
3087,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",16 wins & 35 nominations.,87.0,$0
3088,Legend of a Rabbit: The Martial of Fire,2015,Animation,2 nominations.,0.0,$0
3089,Sinister 2,2015,"Horror, Mystery, Thriller",1 win & 3 nominations.,32.0,$0
3090,The Curse of Downers Grove,2015,"Drama, Horror, Mystery, Thriller",none,31.0,$0
3091,We Are Your Friends,2015,"Drama, Music, Romance",none,46.0,$0
3092,No Escape,2015,"Action, Thriller",1 win & 1 nomination.,38.0,"$27,274,112"
3093,The Assassin,2015,"Action, Drama, History",Nominated for 1 BAFTA Film Award. Another 30 wins & 61 nominations.,80.0,"$94,944"
3094,Our Brand Is Crisis,2015,"Comedy, Drama",2 nominations.,53.0,"$4,895,965"
3085,AWOL-72,2015,"Action, Thriller",none,0.0,$0
3097,Chain of Command,2015,"Action, Thriller",none,0.0,$0
3098,Goddess of Love,2015,"Drama, Horror, Mystery, Thriller",none,0.0,$0
3099,Black Mass,2015,"Biography, Crime, Drama",6 wins & 24 nominations.,68.0,"$48,786,443"
3100,Heroes of Dirt,2015,"Action, Drama, Sport",none,0.0,$0
3101,Time to Choose,2015,Documentary,none,75.0,"$29,233"
3102,Legend,2015,"Biography, Crime, Drama, Thriller",6 wins & 10 nominations.,55.0,"$14,146,549"
3103,Maze Runner: The Scorch Trials,2015,"Action, Sci-Fi, Thriller",2 wins & 5 nominations.,43.0,$0
3104,The Visit,2015,"Comedy, Horror, Mystery, Thriller",1 win & 14 nominations.,55.0,"$56,499,874"
3105,Everest,2015,"Action, Adventure, Biography, Drama, Thriller",7 nominations.,64.0,"$46,529,055"
3096,The Rise of the Krays,2015,"Crime, Drama",1 win.,0.0,$0
3082,The Transporter Refueled,2015,"Action, Adventure, Crime, Thriller",none,32.0,$0
3107,Vaalu,2015,"Comedy, Romance",none,0.0,$0
3110,Christmas Eve,2015,Comedy,none,24.0,"$81,992"
3109,Room,2015,"Drama, Thriller",Won 1 Oscar. Another 103 wins & 136 nominations.,86.0,"$14,677,654"
3131,Creative Control,2015,"Drama, Sci-Fi",2 wins & 5 nominations.,58.0,$0
3112,American Hero,2015,"Action, Comedy, Drama, Sci-Fi",none,42.0,$0
3113,The Big Short,2015,"Biography, Comedy, Drama, History",Won 1 Oscar. Another 37 wins & 79 nominations.,81.0,$0
3114,The Ridiculous 6,2015,"Comedy, Western",none,18.0,$0
3115,Alvin and the Chipmunks: The Road Chip,2015,"Animation, Adventure, Comedy, Family, Fantasy, Music",1 win & 4 nominations.,33.0,"$66,580,191"
3116,Ip Man 3,2015,"Action, Biography, Drama, History",1 win & 20 nominations.,57.0,$0
3118,The Hateful Eight,2015,"Crime, Drama, Mystery, Thriller, Western",Won 1 Oscar. Another 39 wins & 113 nominations.,68.0,"$54,116,191"
3119,The Revenant,2015,"Action, Adventure, Biography, Drama, Western",Won 3 Oscars. Another 86 wins & 181 nominations.,76.0,$0
3120,Chiamatemi Francesco - Il Papa della gente,2015,"Biography, History",1 win.,0.0,$0
3117,Joy,2015,Drama,Nominated for 1 Oscar. Another 7 wins & 20 nominations.,56.0,"$42,581,369"
3122,Jane Got a Gun,2015,"Action, Drama, Western",none,49.0,"$976,847"
3130,Green Room,2015,"Horror, Music, Thriller",9 wins & 24 nominations.,79.0,"$3,219,029"
3121,Daddy's Home,2015,Comedy,1 win & 4 nominations.,42.0,$0
3128,Departure,2015,"Drama, Romance",3 wins & 6 nominations.,0.0,$0
3127,The 33,2015,"Biography, Drama, History",7 wins & 5 nominations.,55.0,"$9,144,459"
3126,Eddie the Eagle,2015,"Biography, Comedy, Drama, Sport",2 wins & 8 nominations.,54.0,"$20,047,049"
3129,Love,2015,"Drama, Romance",2 wins & 1 nomination.,51.0,"$176,061"
3124,Wind Walkers,2015,"Action, Horror, Thriller",none,0.0,$0
3123,Adulterers,2015,"Crime, Drama, Thriller",none,0.0,$0
3125,The Witch,2015,"Horror, Mystery",41 wins & 64 nominations.,83.0,"$19,239,494"
3156,The Hunger Games: Mockingjay - Part 2,2015,"Action, Adventure, Sci-Fi, Thriller",17 wins & 34 nominations.,65.0,"$254,641,329"
3111,Close Range,2015,"Action, Crime",none,0.0,$0
3084,Straight Outta Compton,2015,"Biography, Drama, History, Music",Nominated for 1 Oscar. Another 27 wins & 40 nominations.,72.0,"$129,402,415"
3142,Rotor DR1,2015,"Family, Sci-Fi",none,0.0,$0
3133,Krampus,2015,"Comedy, Fantasy, Horror",4 wins & 14 nominations.,49.0,$0
3134,Creed,2015,"Drama, Sport",Nominated for 1 Oscar. Another 46 wins & 61 nominations.,82.0,"$81,157,671"
3135,10 Days in a Madhouse,2015,Drama,none,0.0,$0
3136,Re-Kill,2015,"Action, Horror",none,0.0,$0
3137,The Wicked Within,2015,Horror,none,0.0,$0
3138,Mi America,2015,"Crime, Drama",none,0.0,$0
3139,Dancin': It's On!,2015,"Family, Musical, Romance",none,0.0,$0
3140,Unnatural,2015,"Action, Horror, Sci-Fi",none,0.0,$0
3141,Brooklyn,2015,"Drama, Romance",Nominated for 3 Oscars. Another 37 wins & 152 nominations.,88.0,"$30,459,009"
3143,The Last Witch Hunter,2015,"Action, Adventure, Fantasy",1 nomination.,34.0,$0
3144,The Looking Glass,2015,"Drama, Music",1 win.,0.0,"$1,711"
3145,Spectre,2015,"Action, Adventure, Thriller",Won 1 Oscar. Another 7 wins & 32 nominations.,60.0,"$208,777,731"
3146,The Horror Network Vol. 1,2015,Horror,none,0.0,$0
3147,Running Forever,2015,Family,none,0.0,$0
3148,Top Cat Begins,2015,"Animation, Family",3 nominations.,0.0,"$139,568"
3149,The Peanuts Movie,2015,"Animation, Comedy, Drama, Family",Nominated for 1 Golden Globe. Another 1 win & 45 nominations.,67.0,"$106,132,048"
3150,Spotlight,2015,"Crime, Drama, History",Won 2 Oscars. Another 119 wins & 138 nominations.,93.0,$0
3151,Victor Frankenstein,2015,"Drama, Horror, Sci-Fi, Thriller",4 wins & 1 nomination.,36.0,$0
3152,By the Sea,2015,"Drama, Romance",1 win & 2 nominations.,44.0,"$319,968"
3154,Concussion,2015,"Biography, Drama, Sport",Nominated for 1 Golden Globe. Another 4 wins & 15 nominations.,55.0,"$23,268,108"
3108,My All-American,2015,"Biography, Drama, Sport",1 win.,34.0,"$1,365,000"
3155,The Good Dinosaur,2015,"Animation, Adventure, Comedy, Drama, Family, Fantasy",Nominated for 1 Golden Globe. Another 7 wins & 39 nominations.,66.0,"$123,087,120"
3132,Anomalisa,2015,"Animation, Comedy, Drama, Romance",Nominated for 1 Oscar. Another 24 wins & 72 nominations.,88.0,$0
3153,Love the Coopers,2015,"Comedy, Fantasy, Romance",2 nominations.,31.0,$0
3227,Self/less,2015,"Action, Mystery, Sci-Fi, Thriller",none,34.0,$0
3231,Vacation,2015,"Adventure, Comedy",1 win & 3 nominations.,34.0,"$40,292,843"
3205,Fifty Shades of Grey,2015,"Drama, Romance, Thriller",Nominated for 1 Oscar. Another 9 wins & 26 nominations.,46.0,"$189,859,585"
3161,Trainwreck,2015,"Comedy, Drama, Romance",Nominated for 2 Golden Globes. Another 5 wins & 25 nominations.,75.0,$0
3162,Mortdecai,2015,"Action, Comedy, Crime, Mystery, Romance",1 win & 8 nominations.,27.0,"$6,847,536"
3163,Into the Grizzly Maze,2015,"Action, Adventure, Horror, Thriller",none,43.0,$0
3164,Chappie,2015,"Action, Crime, Drama, Sci-Fi, Thriller",3 nominations.,41.0,$0
3165,Unfinished Business,2015,"Comedy, Drama",1 nomination.,32.0,$0
3166,Road Hard,2015,Comedy,none,50.0,$0
3167,Teeth and Blood,2015,"Action, Horror",none,0.0,$0
3168,Subconscious,2015,"Action, Mystery, Thriller",none,0.0,$0
3160,Goosebumps,2015,"Adventure, Comedy, Family, Fantasy, Horror",4 nominations.,60.0,"$76,079,946"
3169,Run All Night,2015,"Action, Crime, Drama, Thriller",none,59.0,$0
3172,Broken Horses,2015,"Action, Crime, Drama, Mystery, Thriller",none,32.0,$0
3173,The Timber,2015,"Action, Adventure, Drama, Western",none,0.0,$0
3174,Child 44,2015,"Crime, Drama, History, Thriller",2 nominations.,41.0,"$1,314,609"
3175,Insurgent,2015,"Action, Adventure, Sci-Fi, Thriller",3 wins & 17 nominations.,42.0,"$114,138,208"
3176,Danny Collins,2015,"Biography, Comedy, Drama, Music",Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,58.0,"$4,242,318"
3177,The Walking Deceased,2015,"Comedy, Horror",none,9.0,$0
3178,Do You Believe?,2015,Drama,1 nomination.,22.0,"$9,172,156"
3179,Get Hard,2015,"Comedy, Crime",2 nominations.,34.0,$0
3180,Furious 7,2015,"Action, Crime, Thriller",Nominated for 1 Golden Globe. Another 28 wins & 31 nominations.,67.0,"$316,986,481"
3171,Walter,2015,"Comedy, Drama",none,36.0,$0
3170,Cinderella,2015,"Drama, Family, Fantasy, Romance",Nominated for 1 Oscar. Another 8 wins & 35 nominations.,67.0,"$183,327,144"
3183,Woman in Gold,2015,"Biography, Drama, History",6 nominations.,51.0,$0
3194,The Boy Next Door,2015,"Drama, Horror, Romance, Thriller",1 win & 6 nominations.,30.0,$0
3158,Criminal Activities,2015,"Crime, Drama, Thriller",none,51.0,$0
3185,Home,2015,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",2 wins & 9 nominations.,55.0,"$157,801,252"
3186,The Age of Adaline,2015,"Drama, Fantasy, Romance",1 win & 9 nominations.,51.0,$0
3193,Karachi se Lahore,2015,"Adventure, Comedy, Family",none,0.0,$0
3187,The Second Best Exotic Marigold Hotel,2015,"Comedy, Drama",2 nominations.,51.0,"$38,996,694"
3188,Hot Tub Time Machine 2,2015,"Comedy, Mystery, Sci-Fi",2 nominations.,29.0,$0
3189,Sharkskin,2015,"Comedy, Drama, Mystery",none,0.0,$0
3190,Diamond Ruff,2015,Action,none,0.0,$0
3191,Blackhat,2015,"Action, Crime, Thriller",5 nominations.,51.0,"$5,686,515"
3192,Wild Card,2015,"Action, Crime, Drama, Thriller",none,40.0,$0
3198,Jupiter Ascending,2015,"Action, Adventure, Sci-Fi",4 wins & 16 nominations.,40.0,"$43,733,037"
3195,Censored Voices,2015,"Documentary, History",3 wins & 3 nominations.,72.0,$0
3196,The Lazarus Effect,2015,"Horror, Mystery, Sci-Fi, Thriller",2 nominations.,31.0,$0
3197,Project Almanac,2015,"Drama, Mystery, Sci-Fi, Thriller",none,47.0,$0
3199,Focus,2015,"Comedy, Crime, Drama, Romance",3 nominations.,56.0,"$50,265,541"
3201,Bizarre,2015,"Drama, Romance",1 nomination.,0.0,$0
3202,The Second Mother,2015,"Comedy, Drama",28 wins & 18 nominations.,82.0,$0
3184,Slow West,2015,"Adventure, Western",6 wins & 18 nominations.,72.0,$0
3203,Counting,2015,Documentary,1 win.,79.0,$0
3204,Accidental Love,2015,"Comedy, Romance",none,20.0,$0
3182,The Marine 4: Moving Target,2015,"Action, Crime, Drama, Thriller",none,0.0,$0
3206,Demonic,2015,"Horror, Thriller",1 nomination.,0.0,$0
3181,The Longest Ride,2015,"Drama, Romance",1 win & 5 nominations.,33.0,$0
3208,Dragon Blade,2015,"Action, Adventure, Drama, Fantasy, History",2 wins & 1 nomination.,41.0,"$72,413"
3230,The Vatican Tapes,2015,"Horror, Thriller",none,38.0,$0
3209,"McFarland, USA",2015,"Biography, Drama, Sport",4 wins & 3 nominations.,60.0,$0
3210,The Duff,2015,"Comedy, Romance",1 win & 8 nominations.,56.0,"$30,777,437"
3211,The SpongeBob Movie: Sponge Out of Water,2015,"Animation, Adventure, Comedy, Family, Fantasy",1 win & 9 nominations.,62.0,$0
3212,Paul Blart: Mall Cop 2,2015,"Action, Comedy, Crime, Family",1 win & 9 nominations.,13.0,$0
3213,Growing Up Smith,2015,"Comedy, Drama, Family",5 wins & 8 nominations.,0.0,"$14,867"
3214,Antarctic Edge: 70° South,2015,"Documentary, Adventure",1 win.,62.0,"$6,537"
3215,Paper Towns,2015,"Comedy, Drama, Mystery, Romance",4 wins & 3 nominations.,56.0,$0
3217,Terminator Genisys,2015,"Action, Adventure, Sci-Fi",8 nominations.,38.0,"$75,614,989"
3218,Ted 2,2015,Comedy,3 wins & 4 nominations.,48.0,"$63,883,740"
3219,Windsor Drive,2015,"Mystery, Thriller",none,0.0,$0
3220,Max,2015,"Adventure, Drama, Family, Fantasy, War",1 win & 1 nomination.,47.0,"$26,714,191"
3221,Magic Mike XXL,2015,"Comedy, Drama, Music",2 wins & 5 nominations.,60.0,$0
3222,Strangerland,2015,"Drama, Mystery, Thriller",1 win & 6 nominations.,42.0,"$17,472"
3223,Checkmate,2015,"Action, Crime, Thriller",none,0.0,$0
3224,Minions,2015,"Animation, Action, Adventure, Comedy, Family",Nominated for 1 BAFTA Film Award. Another 4 wins & 24 nominations.,56.0,"$277,969,969"
3225,Stung,2015,"Action, Comedy, Horror",1 win & 1 nomination.,46.0,$0
3226,The Gallows,2015,"Horror, Thriller",1 nomination.,30.0,$0
3228,Ant-Man,2015,"Action, Adventure, Comedy, Sci-Fi",Nominated for 1 BAFTA Film Award. Another 3 wins & 32 nominations.,64.0,"$138,002,223"
3234,Bleeding Hearts,2015,Horror,none,0.0,$0
3229,Pixels,2015,"Animation, Action, Comedy, Sci-Fi",4 wins & 9 nominations.,27.0,"$66,412,009"
3232,The Little Prince,2015,"Animation, Adventure, Drama, Family, Fantasy",5 wins & 12 nominations.,70.0,$0
